Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11	Q12	age	gender	accuracy	country
4	4	4	2	2	2	4	5	3	3	2	1	14	2	98	ZA
5	5	1	1	3	4	4	4	2	1	1	1	59	1	80	US
3	1	4	5	4	3	5	3	5	4	4	5	48	1	100	US
4	5	2	2	4	5	4	5	1	3	2	2	25	1	90	US
3	4	4	4	3	4	5	4	3	4	2	3	22	1	80	PT
4	1	4	4	5	1	3	4	5	5	5	5	13	1	87	US
4	4	1	1	4	4	4	5	2	2	1	2	20	1	90	US
4	2	4	4	4	4	4	2	3	4	4	4	32	2	96	US
4	3	4	4	4	2	4	4	3	4	4	4	60	1	70	CA
5	5	1	2	1	5	5	2	1	1	1	1	53	1	100	US
1	1	5	5	5	1	1	1	5	5	5	5	15	1	94	US
5	4	2	4	2	4	5	5	1	2	2	2	21	2	90	US
4	5	1	4	4	4	4	4	4	2	2	4	18	2	95	US
4	3	4	4	5	4	4	4	2	2	4	4	21	1	70	US
4	2	4	2	4	2	5	4	2	2	3	3	16	1	90	US
3	2	2	4	4	4	2	4	4	4	2	2	30	1	80	US
4	2	3	2	4	4	2	2	4	4	2	3	28	2	80	US
1	1	4	4	5	1	1	3	5	5	5	1	17	2	75	ZA
4	4	2	1	4	4	5	3	4	2	2	2	58	1	76	US
4	4	5	4	4	3	2	4	3	2	4	4	24	1	70	IN
4	5	4	5	5	3	5	4	1	4	4	2	19	2	95	IN
5	5	2	1	2	2	5	4	2	1	1	2	33	1	100	EU
2	2	4	4	5	2	4	2	4	3	2	4	19	1	50	US
4	4	3	4	2	4	5	4	2	2	4	1	21	1	70	US
4	4	1	1	2	5	5	4	1	1	1	2	47	0	85	IE
5	5	2	4	4	4	3	2	2	2	4	3	22	2	95	US
5	4	3	2	5	2	5	3	2	4	1	5	39	2	89	US
4	2	4	2	4	2	4	2	2	4	4	4	25	2	75	GB
5	5	2	1	5	5	4	5	2	1	2	2	24	1	98	FI
4	5	3	2	4	1	2	1	2	1	2	4	38	2	90	US
3	4	2	2	0	4	4	3	4	4	2	4	39	2	70	GB
4	3	2	2	2	4	4	3	4	4	2	3	22	2	90	GB
2	4	5	4	5	4	2	3	5	4	4	1	30	2	100	AU
4	4	2	2	4	4	4	4	2	2	2	2	27	1	90	CA
4	3	1	3	1	5	4	3	1	1	1	4	20	1	80	EU
5	4	2	4	3	4	5	4	1	1	2	3	18	2	99	IE
2	1	4	4	5	2	2	1	5	4	5	4	19	1	95	ID
5	5	4	1	4	5	5	3	1	2	2	1	23	2	100	US
2	2	4	4	3	2	4	2	1	2	2	4	52	2	80	US
5	5	2	2	4	5	5	4	2	2	2	2	23	1	100	US
2	2	4	5	5	3	2	4	4	3	5	4	14	1	100	GB
4	4	2	2	5	4	4	4	4	4	4	4	22	2	80	US
4	3	2	4	4	2	2	2	4	5	4	2	21	2	85	CA
4	2	2	2	4	4	5	2	2	2	3	4	27	2	80	US
2	2	4	4	4	2	2	2	4	4	4	4	31	1	85	AU
5	4	2	2	3	2	5	5	1	1	1	2	16	2	80	US
5	4	1	0	2	4	5	4	1	2	3	4	22	2	98	CA
5	4	1	2	5	4	5	3	1	4	4	2	19	1	80	US
4	4	2	4	5	5	4	4	3	2	2	4	16	2	95	AU
4	3	2	2	2	4	5	5	2	2	2	2	20	2	98	US
4	4	4	4	2	5	5	5	4	2	4	4	16	2	60	PH
5	5	2	2	2	3	5	4	2	2	2	1	46	2	85	GB
4	2	3	4	2	4	2	2	2	2	2	2	29	1	80	AE
4	2	4	4	5	3	2	4	5	5	3	4	14	2	80	US
5	4	2	5	4	4	1	1	1	1	2	4	21	1	90	ZA
4	4	5	4	3	2	5	5	1	1	4	3	19	2	100	IN
4	1	2	4	1	3	5	2	4	4	2	2	51	2	80	US
4	4	1	1	3	4	5	4	1	1	2	2	14	2	90	US
2	5	2	2	3	4	4	4	4	3	4	2	13	2	80	US
4	2	4	4	5	3	3	4	5	5	4	5	14	2	90	US
4	3	3	4	4	4	5	5	2	3	2	3	24	2	4	US
5	5	1	1	1	5	5	5	2	1	1	2	18	2	95	NL
4	4	3	1	5	5	4	4	4	4	3	3	15	1	100	GB
4	5	1	1	2	4	4	4	2	1	1	2	25	2	90	US
3	2	4	4	4	4	4	3	2	4	4	4	17	2	85	US
4	5	2	1	1	4	4	3	2	1	2	3	19	2	80	US
0	0	0	5	4	3	4	3	1	2	4	3	19	1	90	US
3	4	4	4	2	4	5	5	2	2	2	5	28	2	80	US
4	4	4	3	3	2	4	4	2	3	4	3	22	2	70	MY
5	3	2	2	5	4	5	4	1	2	4	2	16	1	69	CA
1	1	4	4	5	3	3	4	2	3	3	4	18	2	75	US
4	4	1	2	2	5	4	3	2	2	2	3	50	2	95	US
4	2	2	4	5	4	4	4	2	2	4	4	18	2	75	US
4	3	2	3	2	2	4	4	2	4	2	3	18	1	70	US
4	4	2	2	2	4	3	3	4	4	4	3	66	2	80	CA
4	4	3	4	4	4	4	3	2	4	4	4	18	2	80	AR
4	2	3	4	4	4	5	3	1	3	2	3	16	2	80	GB
5	3	5	4	5	5	4	5	3	1	2	3	51	2	80	US
5	4	2	3	5	4	5	3	4	1	1	1	18	1	100	SG
3	5	4	1	3	4	0	5	5	5	5	3	14	2	50	PK
4	1	4	5	5	1	5	4	2	4	2	4	24	1	90	BR
4	2	2	2	5	4	4	4	5	2	2	1	32	2	80	ID
4	5	2	5	5	4	3	3	4	2	5	4	19	1	75	US
2	1	4	4	4	2	3	2	4	5	5	4	44	1	69	GB
5	2	4	2	2	4	4	3	2	4	2	3	26	2	5	US
5	4	2	2	2	4	2	1	5	2	4	4	46	2	90	US
4	2	4	2	4	4	4	2	2	2	2	3	33	1	85	AU
4	4	5	3	5	5	5	5	1	1	1	3	21	1	99	IN
5	4	1	2	2	5	5	5	1	1	1	2	25	2	87	US
4	4	4	2	5	5	0	4	3	1	4	4	22	2	95	IN
4	2	4	2	4	3	3	3	4	3	4	2	19	2	90	PH
2	4	2	4	2	2	2	4	2	1	2	3	22	1	89	PE
2	2	4	4	4	3	4	3	2	2	3	4	32	2	90	US
2	2	2	3	1	5	3	4	4	2	4	1	13	2	70	US
5	5	1	1	1	4	4	4	2	2	2	2	28	1	70	US
2	1	4	4	5	4	5	4	2	1	1	2	44	1	100	US
5	4	2	1	4	5	2	3	2	1	1	4	33	1	65	US
3	5	5	4	5	2	0	2	4	2	2	4	22	1	50	BR
4	4	4	4	4	5	2	3	2	4	2	4	31	2	90	US
4	1	2	2	5	3	2	4	4	1	1	1	41	2	95	GB
4	2	2	2	4	3	2	4	2	3	2	2	23	2	85	TR
4	3	3	4	5	3	5	2	1	4	3	4	19	1	70	MY
2	2	1	1	4	3	4	4	3	3	3	2	28	2	10	US
5	5	1	1	4	5	4	4	1	2	1	2	31	1	90	AU
5	5	2	3	2	1	3	5	2	2	2	2	20	2	90	NZ
4	4	2	2	2	4	4	4	2	4	2	2	42	1	100	US
4	1	4	5	5	2	3	2	4	5	4	5	16	1	80	US
4	4	3	4	3	4	4	4	3	3	4	3	25	1	50	EE
4	4	2	2	1	4	3	5	2	2	2	2	51	1	90	US
5	5	2	1	2	4	4	4	1	2	1	1	51	1	100	CA
4	5	1	2	3	4	5	3	1	2	2	1	16	2	90	IL
4	2	4	4	5	2	4	4	2	1	2	2	17	1	80	US
5	5	1	1	1	5	5	5	1	1	1	1	20	1	100	US
2	4	3	3	4	2	4	3	2	2	3	2	28	2	70	ID
4	5	2	3	4	4	5	1	3	4	4	5	25	2	60	IN
1	1	4	4	5	2	4	4	4	3	3	4	17	2	93	GB
4	3	2	2	4	4	5	5	1	2	1	1	18	1	89	CA
4	4	4	1	4	5	2	2	4	2	2	2	22	1	80	CA
2	3	4	3	2	2	2	3	3	3	4	4	15	2	80	GB
1	1	4	4	5	4	4	3	1	5	5	4	16	1	85	US
4	4	1	1	1	5	4	4	2	4	1	2	36	2	95	US
4	2	3	3	1	5	4	2	2	3	3	2	21	2	100	PK
4	4	2	2	2	4	4	4	4	2	2	4	51	2	99	GB
4	4	1	4	4	4	5	4	2	2	2	2	14	1	90	GB
2	3	3	2	5	5	4	3	1	2	5	5	42	2	70	AU
4	4	2	2	5	2	5	4	2	4	2	2	30	1	75	SE
5	5	1	1	2	5	5	5	1	1	2	1	21	2	100	AU
5	3	3	4	4	4	5	3	2	2	2	3	17	1	88	GB
4	3	4	4	4	2	2	3	4	4	4	3	18	1	90	US
5	5	1	1	1	5	5	5	1	5	1	1	51	1	100	US
4	5	3	2	3	4	5	5	1	2	1	2	32	2	90	US
4	2	2	2	3	3	4	3	2	2	2	3	44	2	98	US
4	2	2	2	5	2	4	4	3	2	2	4	23	2	95	US
4	5	1	2	1	5	5	3	1	1	1	2	47	1	90	GB
5	5	1	2	4	5	5	5	2	2	1	2	53	1	95	US
0	2	1	1	1	1	1	3	1	1	1	3	15	2	90	JP
2	3	4	2	4	5	3	4	5	2	2	1	27	1	90	IN
4	5	2	2	2	4	5	4	2	2	2	3	25	1	100	AU
4	4	2	2	2	5	5	4	2	2	2	2	26	1	95	IN
2	1	4	4	4	3	4	3	4	4	4	4	23	2	70	TH
2	3	2	2	2	4	4	4	3	2	2	3	37	2	70	GR
4	2	4	4	4	5	4	3	2	3	3	3	27	2	85	FI
4	3	2	1	5	5	5	3	1	1	2	3	13	1	95	SK
1	1	4	4	2	2	2	2	4	5	4	4	21	1	70	US
2	1	3	4	4	4	5	4	4	2	4	4	13	1	80	GB
2	1	4	4	4	4	4	3	4	2	2	4	48	1	100	GB
4	2	2	2	2	4	3	3	4	2	2	2	72	1	7	US
4	3	2	4	4	3	4	3	4	4	3	3	23	2	65	IE
5	2	2	2	4	1	4	2	2	4	4	3	35	1	65	FR
1	4	5	4	2	2	1	5	3	3	4	2	20	1	90	IT
4	2	3	4	4	4	2	3	4	4	4	4	54	1	100	GB
4	2	2	2	5	4	5	4	2	1	4	4	31	2	99	US
5	5	2	2	5	5	5	4	1	2	1	2	16	1	97	MX
4	2	2	1	2	2	5	3	1	1	3	1	28	2	88	US
5	5	2	2	2	5	4	5	2	1	2	1	46	1	99	US
4	4	2	1	4	3	4	5	2	2	2	2	25	2	90	US
4	2	4	4	1	4	5	3	1	2	3	4	15	1	95	US
5	4	2	2	5	3	4	3	1	2	3	5	21	2	100	IN
4	1	5	5	5	1	4	1	4	5	5	3	22	2	100	US
5	5	1	1	2	5	5	5	1	2	1	2	40	2	100	US
4	4	5	5	5	1	2	3	4	4	5	4	18	2	75	AU
4	4	5	5	5	2	5	4	1	4	5	4	20	2	50	IN
3	5	1	2	4	4	5	3	2	2	2	2	21	2	80	AU
3	4	2	3	4	3	2	3	2	2	4	1	16	2	75	IN
4	3	4	4	3	5	4	3	2	2	2	4	18	2	95	US
4	1	4	4	5	5	4	4	5	2	5	4	24	2	80	AU
4	2	4	5	4	5	2	5	3	4	4	3	13	2	50	US
2	3	4	2	2	4	4	3	2	2	2	2	23	1	99	GB
3	4	5	4	4	2	3	3	5	5	5	5	26	1	90	GB
4	4	3	3	2	4	4	4	1	2	2	4	25	2	85	US
4	1	2	2	4	4	4	3	4	2	1	4	36	1	85	ES
4	1	4	4	5	2	2	1	4	2	4	5	33	1	95	US
4	4	2	2	2	4	4	4	2	2	2	2	14	2	80	GB
4	5	1	1	3	3	4	4	1	1	1	2	18	2	92	US
4	4	1	2	4	4	5	4	2	1	1	2	25	1	100	US
4	4	1	4	2	4	4	2	1	1	2	2	24	2	100	US
5	3	2	4	4	5	5	4	1	2	2	3	19	2	80	US
5	5	1	4	2	2	4	3	1	1	2	1	14	1	81	US
5	1	1	5	3	5	5	5	2	1	1	1	22	1	92	PL
4	5	2	1	2	4	4	4	1	4	1	3	17	2	96	GB
2	1	4	5	4	2	4	2	4	5	4	4	32	2	100	GB
4	5	3	2	5	4	5	4	1	2	2	4	22	1	65	US
4	2	5	4	2	2	4	2	4	4	4	3	19	2	90	US
5	4	2	1	2	5	4	4	2	2	2	2	18	2	80	US
5	2	1	4	5	1	5	2	1	1	4	5	42	1	90	US
5	5	1	1	1	4	5	3	1	1	1	2	40	1	90	US
2	2	3	4	5	4	4	4	2	4	2	4	16	2	75	US
4	1	1	3	5	5	5	5	1	1	1	4	19	2	100	IN
2	2	3	4	4	3	2	2	4	3	4	3	18	3	99	US
4	2	1	2	3	3	5	4	2	4	2	2	47	2	85	US
4	4	1	4	4	4	5	1	2	1	1	1	21	2	90	NZ
4	1	2	3	2	2	4	3	2	1	1	2	25	2	80	IN
5	4	1	1	4	5	4	5	1	2	1	1	45	1	90	IN
5	5	1	1	4	5	5	5	1	5	1	1	55	2	100	US
5	1	1	3	1	4	3	4	2	4	2	2	25	2	90	US
5	5	1	1	1	5	5	5	1	1	3	1	20	2	91	TR
3	3	3	3	3	3	3	3	3	3	3	3	18	2	50	US
4	5	2	4	1	2	4	2	2	2	2	2	31	2	95	US
2	4	2	2	4	4	5	5	2	2	2	1	25	2	90	GB
4	3	4	5	5	2	2	3	5	4	4	2	17	1	75	GB
2	1	2	4	4	2	4	2	4	4	4	2	57	1	75	US
2	3	2	1	4	4	5	4	2	2	2	3	28	1	90	US
4	1	2	2	4	4	2	4	2	1	2	5	21	2	80	US
5	4	1	1	1	5	4	3	1	2	1	2	45	3	100	US
4	4	1	1	2	4	4	4	2	2	1	3	49	2	90	US
2	1	5	3	5	2	2	3	5	4	5	4	17	2	100	US
4	5	1	4	1	5	5	4	1	1	1	1	40	2	90	US
5	5	1	2	1	5	4	5	4	1	1	3	40	1	85	US
5	2	1	1	5	5	5	4	1	1	2	2	29	2	98	PH
3	4	1	3	4	4	4	3	4	2	2	2	17	2	67	MY
4	2	4	4	5	2	2	4	3	2	4	3	40	2	80	US
5	5	1	1	4	4	4	4	1	2	4	4	27	2	80	PH
5	5	2	2	2	5	5	5	1	1	1	2	50	1	100	CA
5	3	2	3	5	1	1	5	3	3	3	2	33	1	100	IN
4	3	1	2	3	4	4	3	2	2	3	4	52	2	80	ZA
4	5	1	1	4	4	5	5	2	2	2	2	43	2	100	US
4	3	3	4	4	4	4	4	4	1	2	4	58	2	60	GB
1	1	3	5	2	3	5	2	4	4	4	3	22	1	100	US
5	5	3	4	3	4	5	4	2	4	4	4	60	1	99	US
4	4	2	2	3	2	4	5	2	3	3	2	23	2	75	LB
4	4	2	4	5	5	5	5	4	2	1	1	20	1	90	US
3	4	2	2	3	4	5	4	1	2	1	2	13	1	95	US
1	1	4	4	4	4	4	2	2	2	1	5	45	2	50	BE
3	2	4	4	3	4	3	4	2	2	2	4	25	2	85	US
5	5	2	1	2	4	4	4	2	1	2	2	32	2	90	US
5	5	4	1	4	5	5	4	2	5	1	1	48	2	90	US
2	4	5	4	3	2	2	2	4	4	5	3	35	2	100	US
3	2	4	2	4	4	4	3	2	3	3	2	40	2	90	US
4	4	2	2	3	4	4	3	4	3	2	3	40	2	7	US
5	3	2	1	2	5	5	5	1	2	1	3	17	2	80	BR
5	5	1	1	4	5	5	4	2	2	1	4	55	2	90	US
4	4	1	2	4	5	5	5	1	1	1	4	31	1	90	US
4	4	2	1	4	4	5	4	2	4	2	4	37	2	50	GB
4	4	2	2	2	2	4	3	4	2	2	4	55	2	90	US
2	1	4	2	4	2	3	4	3	2	1	2	23	2	80	NL
5	5	5	5	5	5	5	5	5	5	5	5	55	1	100	RU
5	4	2	1	1	4	4	3	1	2	1	1	36	1	100	SE
2	2	4	4	4	2	1	2	3	4	4	4	28	2	85	US
3	4	4	2	1	4	5	5	2	1	2	2	29	2	90	GB
4	4	4	1	4	1	5	4	1	2	1	2	35	2	85	US
4	3	1	1	1	5	5	3	4	1	1	3	70	2	75	US
5	3	2	2	3	4	4	4	3	2	4	2	30	2	85	GB
5	4	2	1	2	5	5	4	1	1	1	1	41	2	100	CO
4	5	1	2	3	5	5	4	1	4	4	3	36	1	95	US
2	5	4	5	5	4	2	5	5	5	5	5	15	2	100	US
4	2	1	1	4	1	4	4	3	2	4	4	52	2	75	US
4	4	2	4	4	4	5	4	2	2	3	2	15	2	85	US
4	2	1	1	2	5	5	3	2	2	1	2	49	2	90	US
2	2	5	5	4	2	2	2	5	4	5	4	36	2	80	US
4	1	2	2	4	4	3	4	4	2	4	4	20	2	90	US
4	4	2	1	3	2	5	5	1	2	1	4	20	2	60	CA
4	2	5	5	5	2	3	3	5	4	5	4	18	1	90	US
4	4	2	1	5	3	5	5	1	3	2	1	19	2	65	CA
5	5	4	4	4	5	5	3	5	2	2	2	24	1	60	UA
4	4	2	1	2	5	5	4	1	1	1	2	33	1	75	GB
2	2	4	2	4	2	1	3	4	5	4	2	21	2	80	GB
4	1	4	3	2	4	5	4	3	4	2	4	13	1	80	US
5	5	1	1	1	5	5	5	1	1	1	1	15	2	100	US
4	2	4	3	4	4	4	3	2	3	3	2	27	2	80	RU
5	5	1	1	3	5	5	4	1	2	1	4	18	1	100	US
4	2	2	2	5	4	4	2	4	4	4	3	16	2	80	CA
3	1	4	5	5	1	4	2	5	5	5	4	19	2	90	BE
3	1	1	1	1	3	4	4	1	2	1	1	31	2	80	US
4	1	4	4	4	1	3	2	4	5	4	5	16	2	98	US
4	3	2	2	2	4	4	5	1	1	2	2	42	2	75	US
4	3	2	3	1	3	5	5	1	3	2	3	19	1	75	US
4	3	4	3	5	4	5	4	2	1	3	3	19	1	95	US
3	2	2	2	4	4	4	4	2	4	4	2	55	2	98	US
4	4	1	1	2	4	5	4	1	2	1	2	37	2	90	US
3	2	2	1	2	4	5	4	2	2	1	3	17	2	100	US
2	1	5	4	5	1	1	1	5	5	5	5	31	2	90	GB
4	4	5	4	4	2	2	2	4	2	4	4	41	1	80	US
4	1	4	4	1	2	5	2	4	4	4	4	55	1	60	US
4	5	2	4	4	5	5	5	1	1	2	3	49	1	100	US
5	5	1	1	4	5	5	5	2	1	1	1	33	2	90	US
2	2	4	4	5	2	2	4	3	4	4	3	13	1	87	SG
4	3	4	3	1	5	3	3	2	3	3	3	16	2	89	GB
5	4	1	1	2	5	4	4	5	1	1	2	52	1	95	US
4	3	2	2	3	4	5	4	2	2	2	3	17	2	90	CA
4	4	4	2	4	3	4	4	2	3	5	2	53	2	80	CA
2	1	4	3	4	2	4	3	3	4	4	2	28	2	100	US
5	5	1	1	1	5	5	5	1	1	1	1	55	1	100	US
4	1	5	5	4	5	5	4	1	5	2	3	36	1	100	US
4	4	4	2	5	2	4	4	2	3	2	2	30	2	90	CA
4	4	4	2	5	5	5	4	4	2	4	2	17	2	90	US
1	1	5	4	4	3	2	2	4	4	4	4	23	2	100	US
4	3	2	3	4	3	3	4	2	2	2	3	29	1	75	US
4	5	1	1	1	5	5	5	1	1	1	3	30	2	95	US
4	5	4	5	5	5	5	5	5	1	3	4	26	1	95	KE
2	4	2	4	4	4	2	4	2	4	4	2	20	1	60	GB
1	4	5	3	4	2	4	3	5	4	5	3	14	2	98	IE
4	2	1	2	5	5	2	4	4	3	2	4	14	2	70	IN
4	4	2	2	2	5	5	5	2	1	1	2	32	2	90	US
2	3	4	5	3	2	4	4	4	2	4	3	30	2	90	US
4	1	3	5	2	4	4	4	3	2	2	3	21	2	100	FR
2	2	4	4	4	4	2	2	4	4	4	3	57	2	98	GB
2	5	2	4	2	4	2	1	5	3	2	5	30	2	50	US
4	5	1	2	1	5	5	5	1	1	1	2	34	1	90	US
4	4	1	3	1	5	5	1	5	2	1	3	17	2	100	US
3	2	4	2	2	2	4	4	4	4	3	3	47	2	90	AU
2	4	4	2	5	4	5	5	5	2	2	2	16	1	87	CA
5	4	3	2	4	4	4	4	2	2	2	3	29	1	60	US
4	4	4	4	4	3	4	3	2	2	2	3	17	2	60	GH
4	2	4	4	4	3	4	4	3	4	2	2	30	2	5	US
4	2	1	1	4	4	4	4	1	1	1	2	68	1	100	US
5	5	2	1	1	5	3	4	1	1	1	2	16	2	100	US
5	5	1	1	4	4	5	5	1	2	1	2	70	1	90	US
3	4	3	4	4	5	2	3	2	3	3	4	21	1	90	US
5	5	4	2	4	4	5	4	1	2	1	4	33	2	95	US
4	1	5	4	0	1	3	4	4	5	5	5	65	1	75	US
4	2	4	4	2	2	2	2	3	4	3	2	31	2	68	AU
4	5	1	1	2	5	5	5	2	1	1	1	21	2	99	US
2	2	4	4	3	2	5	4	1	4	4	5	19	2	100	US
4	5	5	4	2	2	5	4	5	2	4	4	23	1	100	IN
4	4	2	2	5	4	4	5	2	2	5	3	27	2	80	IN
3	2	4	5	3	2	4	2	4	4	4	3	14	2	90	US
4	5	2	1	2	5	5	5	4	4	5	2	16	2	98	GB
4	4	2	2	3	2	4	4	4	4	2	3	15	2	90	AU
4	4	4	3	2	3	2	1	3	2	1	3	40	1	90	AU
5	5	1	1	4	4	2	3	2	4	2	2	19	1	95	FI
4	2	2	4	5	2	3	2	4	3	4	2	44	1	55	GB
4	4	2	2	5	4	2	3	1	3	2	2	24	1	70	BA
3	2	2	3	4	4	5	1	3	2	2	3	16	2	85	AP
3	5	5	5	4	1	2	4	4	5	4	4	18	2	98	US
4	5	5	4	5	2	1	3	4	2	1	1	15	1	100	IN
5	4	1	1	2	4	5	4	1	1	2	3	33	2	90	US
4	5	1	1	2	4	5	5	1	1	1	1	68	1	100	US
5	5	1	1	4	5	5	5	2	1	1	3	17	2	100	US
2	1	4	5	4	1	1	1	5	4	4	4	13	2	85	IE
2	2	3	4	5	4	4	2	4	4	4	5	21	2	80	US
3	2	4	4	4	3	4	3	2	3	4	4	56	2	85	US
4	2	4	2	4	4	2	4	2	2	2	4	16	2	100	US
4	3	2	2	4	2	2	2	3	2	4	2	76	1	90	US
4	3	2	4	4	3	2	2	4	4	5	4	19	2	70	ZA
2	2	2	4	4	4	1	2	5	4	2	4	29	1	50	AU
5	5	5	5	2	5	5	5	4	1	1	4	53	2	99	CA
5	4	2	1	4	4	4	4	2	2	2	1	45	1	95	NZ
4	2	2	2	2	4	3	4	2	2	2	3	45	1	85	US
4	4	3	4	4	2	4	4	3	3	2	3	14	2	76	US
1	2	4	5	2	4	5	5	2	2	4	2	15	1	50	US
5	1	4	2	2	4	5	5	1	2	2	3	52	2	80	US
4	2	4	4	4	3	4	3	2	2	4	4	62	1	56	US
4	2	4	3	4	4	2	3	4	2	2	4	33	2	50	US
2	2	4	5	3	4	4	5	1	4	5	3	14	2	85	US
4	2	4	5	5	5	4	4	1	4	3	4	39	2	100	PH
4	4	3	4	2	4	4	4	1	1	1	1	28	2	90	AE
2	4	1	1	3	4	4	1	1	4	2	1	18	2	98	US
5	4	2	1	2	5	5	5	1	1	1	2	30	2	90	AU
4	3	2	2	3	4	4	3	3	2	2	2	24	2	100	AL
3	4	2	2	5	5	5	3	2	2	4	3	18	2	7	PH
2	4	2	2	5	4	5	2	1	2	4	2	59	2	100	US
2	2	5	4	4	1	4	4	1	2	3	4	20	2	80	AU
3	2	2	2	2	5	5	4	1	1	1	4	26	2	90	CN
4	5	1	1	4	4	4	5	4	2	2	3	18	1	75	GB
4	3	2	1	3	5	5	4	1	2	2	2	39	2	80	US
3	4	4	4	2	4	1	3	2	2	3	2	50	1	80	CA
2	3	3	3	4	4	5	4	3	2	3	3	21	2	65	US
3	4	5	5	4	2	4	2	5	5	5	3	17	2	100	AU
1	1	4	5	5	2	3	2	3	5	4	4	35	2	80	GB
5	4	1	1	4	3	5	4	2	2	1	3	25	2	70	CL
4	4	3	4	4	5	5	3	2	1	2	1	24	2	85	US
4	2	4	2	1	4	4	4	2	2	1	2	60	2	70	CA
5	5	2	2	2	4	5	3	1	2	2	3	23	2	90	US
2	2	4	5	2	1	2	2	2	2	4	4	23	2	79	US
5	5	4	1	5	4	5	5	3	1	1	3	23	2	90	US
4	2	4	4	4	4	5	4	4	2	2	3	20	2	75	US
5	4	1	2	4	4	5	5	2	2	1	4	18	1	85	US
4	5	1	1	1	5	4	4	2	5	5	1	49	2	100	US
5	5	1	1	1	5	5	4	1	1	1	1	17	2	100	US
5	3	1	1	4	3	5	4	1	1	1	1	33	1	90	DE
4	3	2	2	2	5	4	3	2	2	1	2	27	2	90	US
4	4	5	2	4	5	4	5	2	1	2	2	15	2	95	SL
4	5	4	2	4	3	5	3	3	2	2	3	33	1	80	CA
4	2	4	1	2	5	5	2	5	1	2	5	29	1	100	US
4	4	5	5	2	5	5	5	5	4	3	4	16	3	65	CA
5	4	2	2	2	4	5	4	4	1	2	4	19	2	75	NZ
4	1	4	4	5	4	5	5	4	4	5	2	45	1	90	US
5	5	1	1	5	5	5	5	1	5	1	1	50	1	100	US
5	4	2	1	2	4	1	2	2	2	1	2	54	2	90	US
5	5	1	1	1	5	5	5	1	1	1	2	37	2	100	US
2	3	4	5	4	2	4	2	1	2	4	5	20	1	90	IN
4	4	2	1	4	5	4	4	3	2	3	2	39	1	100	GB
3	4	2	3	5	4	4	4	4	3	2	2	15	2	50	US
2	1	5	4	5	2	2	1	5	5	5	5	41	0	100	GB
3	2	4	2	4	1	2	2	4	4	4	4	29	2	60	US
4	2	2	4	4	5	4	5	2	1	1	4	16	1	80	AU
2	4	4	4	4	2	2	2	4	4	3	3	17	2	96	US
4	3	5	4	5	2	2	3	5	2	5	1	24	1	78	CA
5	5	4	2	4	4	5	5	2	2	1	1	23	1	90	US
4	4	3	2	5	4	3	4	3	2	3	2	19	1	90	GB
4	2	4	5	4	1	4	4	4	5	4	4	27	2	90	IL
4	2	2	1	5	4	4	4	2	2	2	2	26	1	95	US
4	2	4	4	4	2	5	2	4	2	4	2	20	1	90	IN
5	5	2	1	2	4	5	4	2	2	3	4	39	2	85	GB
4	1	5	5	5	4	2	2	4	4	5	2	21	2	95	US
2	4	2	2	4	4	4	3	4	4	2	2	23	2	95	US
5	3	4	2	4	2	4	3	3	4	4	3	21	1	90	US
1	1	5	4	5	1	1	1	5	5	5	5	16	1	100	GR
5	4	1	1	4	4	5	4	1	1	2	1	16	2	80	IT
3	3	4	4	5	2	3	3	4	4	3	3	22	1	70	HR
5	5	2	2	5	5	4	4	2	2	3	3	23	1	80	US
2	3	4	2	2	3	4	3	4	2	2	3	48	2	80	US
5	4	1	1	4	4	3	4	2	2	2	4	21	2	90	AU
4	5	2	4	4	2	2	4	2	4	4	1	16	2	25	CA
4	4	4	4	5	5	5	3	4	2	4	4	17	2	94	US
4	4	1	2	4	4	5	4	1	3	2	3	18	2	90	US
4	5	4	2	4	4	4	2	4	2	2	3	19	1	80	US
5	5	2	2	2	5	4	4	1	2	2	2	18	2	9	US
5	4	2	2	4	2	4	4	2	3	2	4	28	2	70	GB
5	5	2	1	2	5	5	5	1	1	1	1	22	2	90	US
4	4	1	2	2	5	4	4	2	2	1	2	18	1	89	BR
4	4	2	1	4	4	4	3	4	2	2	2	58	2	100	US
5	5	1	1	4	3	4	4	2	2	1	2	55	1	90	US
5	5	4	2	2	5	5	5	1	1	1	5	29	1	100	US
4	2	2	3	2	4	4	3	4	4	1	3	46	1	90	US
4	4	2	1	2	4	4	4	2	2	2	4	37	2	75	GB
4	4	4	5	2	3	1	4	2	4	4	5	20	2	75	IE
4	3	4	3	2	5	5	4	1	2	3	2	23	1	70	BE
5	5	1	4	4	4	4	5	2	4	1	2	17	1	72	GB
5	5	2	1	4	5	5	5	1	1	4	3	37	1	95	US
4	1	4	4	5	2	5	3	5	4	2	5	15	1	90	SG
4	2	3	4	5	1	4	3	4	4	4	4	26	1	74	IN
4	4	4	5	4	3	4	3	2	4	3	3	17	2	98	US
5	4	4	1	2	5	4	4	5	1	4	5	26	1	100	EU
4	1	4	4	3	1	4	3	5	5	5	3	18	1	96	US
3	1	4	2	5	2	5	2	5	2	4	4	53	1	100	CA
4	4	5	4	5	5	5	5	4	2	4	4	14	1	95	GB
5	4	1	1	2	4	4	4	1	1	1	2	24	2	99	ZM
3	2	2	2	4	1	2	4	2	3	2	2	43	2	70	US
